StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor
gtmfmwq  ,P,1/10/2024 19:30,0,1,,16,<0> ,50.15,<0> ,32.9,<0> ,99.4,<0> ,8,<0> ,2.3,<0> ,2.27,<3> ,,<-1> ,,,8,<0> ,8,<0> ,11,<0> 
gtmfmwq  ,P,1/10/2024 19:45,0,1,,16,<0> ,50.15,<0> ,32.9,<0> ,100.2,<0> ,8.1,<0> ,2.34,<0> ,2.31,<3> ,,<-1> ,,,8,<0> ,8,<0> ,7.4,<0> 
gtmfmwq  ,P,1/10/2024 20:00,0,1,,16,<0> ,49.63,<0> ,32.5,<0> ,99.8,<0> ,8.1,<0> ,2.37,<0> ,2.34,<3> ,,<-1> ,,,8,<0> ,7,<0> ,8.3,<0> 
gtmfmwq  ,P,1/10/2024 20:15,0,1,,16,<0> ,48.82,<0> ,31.9,<0> ,99.9,<0> ,8.1,<0> ,2.38,<0> ,2.35,<3> ,,<-1> ,,,8,<0> ,7,<0> ,8.3,<0> 
gtmfmwq  ,P,1/10/2024 20:30,0,1,,16,<0> ,48.63,<0> ,31.8,<0> ,98.9,<0> ,8.1,<0> ,2.38,<0> ,2.35,<3> ,,<-1> ,,,8,<0> ,11,<0> ,8,<0> 
gtmfmwq  ,P,1/10/2024 20:45,0,1,,15.9,<0> ,48.79,<0> ,31.9,<0> ,99.8,<0> ,8.1,<0> ,2.36,<0> ,2.33,<3> ,,<-1> ,,,8,<0> ,41,<1> [STS],16.4,<0> 
gtmfmwq  ,P,1/10/2024 21:00,0,1,,15.7,<0> ,48.17,<0> ,31.4,<0> ,99.5,<0> ,8.2,<0> ,2.33,<0> ,2.3,<3> ,,<-1> ,,,8,<0> ,14,<0> ,8.8,<0> 
gtmfmwq  ,P,1/10/2024 21:15,0,1,,15.7,<0> ,47.88,<0> ,31.2,<0> ,99.3,<0> ,8.2,<0> ,2.31,<0> ,2.27,<3> ,,<-1> ,,,8,<0> ,9,<0> ,7,<0> 
gtmfmwq  ,P,1/10/2024 21:30,0,1,,15.7,<0> ,47.65,<0> ,31.1,<0> ,99.5,<0> ,8.2,<0> ,2.27,<0> ,2.23,<3> ,,<-1> ,,,8,<0> ,9,<0> ,6.2,<0> 
gtmfmwq  ,P,1/10/2024 21:45,0,1,,15.7,<0> ,47.52,<0> ,31,<0> ,99.5,<0> ,8.2,<0> ,2.24,<0> ,2.2,<3> ,,<-1> ,,,8,<0> ,9,<0> ,6.5,<0> 
gtmfmwq  ,P,1/10/2024 22:00,0,1,,15.7,<0> ,47.57,<0> ,31,<0> ,99.2,<0> ,8.2,<0> ,2.2,<0> ,2.16,<3> ,,<-1> ,,,8,<0> ,9,<0> ,6.4,<0> 
gtmfmwq  ,P,1/10/2024 22:15,0,1,,15.7,<0> ,47.48,<0> ,30.9,<0> ,99.1,<0> ,8.2,<0> ,2.15,<0> ,2.11,<3> ,,<-1> ,,,8,<0> ,10,<0> ,6.5,<0> 
gtmfmwq  ,P,1/10/2024 22:30,0,1,,15.7,<0> ,47.49,<0> ,31,<0> ,98.9,<0> ,8.1,<0> ,2.1,<0> ,2.06,<3> ,,<-1> ,,,8,<0> ,11,<0> ,6.8,<0> 
gtmfmwq  ,P,1/10/2024 22:45,0,1,,15.6,<0> ,47.43,<0> ,30.9,<0> ,98.8,<0> ,8.1,<0> ,2.05,<0> ,2.01,<3> ,,<-1> ,,,8,<0> ,10,<0> ,6.1,<0> 
gtmfmwq  ,P,1/10/2024 23:00,0,1,,15.6,<0> ,47.57,<0> ,31,<0> ,97.7,<0> ,8.1,<0> ,2,<0> ,1.96,<3> ,,<-1> ,,,8,<0> ,8,<0> ,6.1,<0> 
gtmfmwq  ,P,1/10/2024 23:15,0,1,,15.3,<0> ,48.01,<0> ,31.3,<0> ,93.7,<0> ,7.8,<0> ,1.96,<0> ,1.93,<3> ,,<-1> ,,,8,<0> ,6,<0> ,4.4,<0> 
gtmfmwq  ,P,1/10/2024 23:30,0,1,,15.5,<0> ,47.66,<0> ,31.1,<0> ,96.4,<0> ,8,<0> ,1.91,<0> ,1.88,<3> ,,<-1> ,,,8,<0> ,6,<0> ,5,<0> 
gtmfmwq  ,P,1/10/2024 23:45,0,1,,15.4,<0> ,47.68,<0> ,31.1,<0> ,95.9,<0> ,7.9,<0> ,1.87,<0> ,1.84,<3> ,,<-1> ,,,8,<0> ,5,<0> ,4.8,<0> 
gtmfmwq  ,P,1/11/2024 0:00,0,1,,15.5,<0> ,47.5,<0> ,31,<0> ,98,<0> ,8.1,<0> ,1.82,<0> ,1.79,<3> ,,<-1> ,,,8,<0> ,6,<0> ,5.6,<0> 
gtmfmwq  ,P,1/11/2024 0:15,0,1,,15.5,<0> ,47.57,<0> ,31,<0> ,97.8,<0> ,8.1,<0> ,1.78,<0> ,1.74,<3> ,,<-1> ,,,8,<0> ,6,<0> ,5.8,<0> 
gtmfmwq  ,P,1/11/2024 0:30,0,1,,15.4,<0> ,47.65,<0> ,31.1,<0> ,97.5,<0> ,8.1,<0> ,1.73,<0> ,1.69,<3> ,,<-1> ,,,8,<0> ,6,<0> ,5.3,<0> 
gtmfmwq  ,P,1/11/2024 0:45,0,1,,15.4,<0> ,47.67,<0> ,31.1,<0> ,97.8,<0> ,8.1,<0> ,1.68,<0> ,1.64,<3> ,,<-1> ,,,8,<0> ,5,<0> ,6.6,<0> 
gtmfmwq  ,P,1/11/2024 1:00,0,1,,15.3,<0> ,47.72,<0> ,31.1,<0> ,97.5,<0> ,8.1,<0> ,1.62,<0> ,1.58,<3> ,,<-1> ,,,8,<0> ,5,<0> ,5.3,<0> 
gtmfmwq  ,P,1/11/2024 1:15,0,1,,15.2,<0> ,47.83,<0> ,31.2,<0> ,96,<0> ,8,<0> ,1.57,<0> ,1.53,<3> ,,<-1> ,,,8,<0> ,5,<0> ,6.1,<0> 
gtmfmwq  ,P,1/11/2024 1:30,0,1,,15.2,<0> ,47.97,<0> ,31.3,<0> ,95.1,<0> ,7.9,<0> ,1.51,<0> ,1.47,<3> ,,<-1> ,,,8,<0> ,5,<0> ,5.4,<0> 
gtmfmwq  ,P,1/11/2024 1:45,0,1,,15.2,<0> ,48.21,<0> ,31.5,<0> ,94.4,<0> ,7.8,<0> ,1.45,<0> ,1.41,<3> ,,<-1> ,,,8,<0> ,6,<0> ,5,<0> 
gtmfmwq  ,P,1/11/2024 2:00,0,1,,15.1,<0> ,48.24,<0> ,31.5,<0> ,93.9,<0> ,7.8,<0> ,1.39,<0> ,1.35,<3> ,,<-1> ,,,8,<0> ,8,<0> ,5.9,<0> 
gtmfmwq  ,P,1/11/2024 2:15,0,1,,15.2,<0> ,49.2,<0> ,32.2,<0> ,95.1,<0> ,7.9,<0> ,1.33,<0> ,1.29,<3> ,,<-1> ,,,8,<0> ,12,<0> ,6.5,<0> 
gtmfmwq  ,P,1/11/2024 2:30,0,1,,15.6,<0> ,51.01,<0> ,33.5,<0> ,97.5,<0> ,7.9,<0> ,1.28,<0> ,1.24,<3> ,,<-1> ,,,8,<0> ,26,<0> ,11.6,<0> 
gtmfmwq  ,P,1/11/2024 2:45,0,1,,15.5,<0> ,51.04,<0> ,33.5,<0> ,97.5,<0> ,7.9,<0> ,1.24,<0> ,1.2,<3> ,,<-1> ,,,8,<0> ,31,<0> ,13.2,<0> 
gtmfmwq  ,P,1/11/2024 3:00,0,1,,15.4,<0> ,50.65,<0> ,33.3,<0> ,97,<0> ,7.9,<0> ,1.24,<0> ,1.2,<3> ,,<-1> ,,,8,<0> ,19,<0> ,10.5,<0> 
gtmfmwq  ,P,1/11/2024 3:15,0,1,,15.5,<0> ,48.43,<0> ,31.6,<0> ,97.6,<0> ,8,<0> ,1.26,<0> ,1.22,<3> ,,<-1> ,,,8,<0> ,15,<0> ,9.6,<0> 
gtmfmwq  ,P,1/11/2024 3:30,0,1,,15.5,<0> ,47.06,<0> ,30.6,<0> ,97.4,<0> ,8.1,<0> ,1.31,<0> ,1.27,<3> ,,<-1> ,,,8,<0> ,17,<0> ,10.5,<0> 
gtmfmwq  ,P,1/11/2024 3:45,0,1,,15.5,<0> ,45.39,<0> ,29.4,<0> ,97.1,<0> ,8.1,<0> ,1.36,<0> ,1.32,<3> ,,<-1> ,,,8,<0> ,20,<0> ,11.3,<0> 
gtmfmwq  ,P,1/11/2024 4:00,0,1,,15.5,<0> ,43.78,<0> ,28.3,<0> ,96.8,<0> ,8.1,<0> ,1.43,<0> ,1.39,<3> ,,<-1> ,,,8,<0> ,22,<0> ,10.2,<0> 
gtmfmwq  ,P,1/11/2024 4:15,0,1,,15.5,<0> ,42.57,<0> ,27.4,<0> ,96.5,<0> ,8.2,<0> ,1.51,<0> ,1.47,<3> ,,<-1> ,,,8,<0> ,25,<0> ,12.3,<0> 
gtmfmwq  ,P,1/11/2024 4:30,0,1,,15.5,<0> ,42.43,<0> ,27.3,<0> ,96.4,<0> ,8.1,<0> ,1.6,<0> ,1.55,<3> ,,<-1> ,,,8,<0> ,33,<0> ,12.7,<0> 
gtmfmwq  ,P,1/11/2024 4:45,0,1,,15.4,<0> ,41.76,<0> ,26.8,<0> ,96.3,<0> ,8.2,<0> ,1.69,<0> ,1.64,<3> ,,<-1> ,,,8,<0> ,19,<0> ,10,<0> 
gtmfmwq  ,P,1/11/2024 5:00,0,1,,15.4,<0> ,41.74,<0> ,26.8,<0> ,96.2,<0> ,8.2,<0> ,1.78,<0> ,1.73,<3> ,,<-1> ,,,8,<0> ,14,<0> ,9.8,<0> 
gtmfmwq  ,P,1/11/2024 5:15,0,1,,15.5,<0> ,44.25,<0> ,28.6,<0> ,96.6,<0> ,8.1,<0> ,1.87,<0> ,1.82,<3> ,,<-1> ,,,8,<0> ,25,<0> ,13.1,<0> 
gtmfmwq  ,P,1/11/2024 5:30,0,1,,15.5,<0> ,46.23,<0> ,30,<0> ,96.5,<0> ,8,<0> ,1.94,<0> ,1.89,<3> ,,<-1> ,,,8,<0> ,23,<0> ,14,<0> 
gtmfmwq  ,P,1/11/2024 5:45,0,1,,15.5,<0> ,48.07,<0> ,31.4,<0> ,96.6,<0> ,8,<0> ,2.02,<0> ,1.97,<3> ,,<-1> ,,,8,<0> ,23,<0> ,11.8,<0> 
gtmfmwq  ,P,1/11/2024 6:00,0,1,,15.4,<0> ,49.72,<0> ,32.6,<0> ,96.8,<0> ,7.9,<0> ,2.1,<0> ,2.05,<3> ,,<-1> ,,,8,<0> ,31,<0> ,13.9,<0> 
gtmfmwq  ,P,1/11/2024 6:15,0,1,,15.3,<0> ,50.74,<0> ,33.3,<0> ,97.8,<0> ,8,<0> ,2.18,<0> ,2.13,<3> ,,<-1> ,,,8,<0> ,29,<0> ,10.5,<0> 
gtmfmwq  ,P,1/11/2024 6:30,0,1,,15.3,<0> ,51.51,<0> ,33.9,<0> ,98.7,<0> ,8,<0> ,2.26,<0> ,2.21,<3> ,,<-1> ,,,8,<0> ,23,<0> ,12.9,<0> 
gtmfmwq  ,P,1/11/2024 6:45,0,1,,15.4,<0> ,52.25,<0> ,34.4,<0> ,98.8,<0> ,8,<0> ,2.36,<0> ,2.31,<3> ,,<-1> ,,,8.1,<0> ,20,<0> ,10.3,<0> 
gtmfmwq  ,P,1/11/2024 7:00,0,1,,15.4,<0> ,52.4,<0> ,34.5,<0> ,98.6,<0> ,8,<0> ,2.45,<0> ,2.39,<3> ,,<-1> ,,,8.1,<0> ,18,<0> ,12.7,<0> 
gtmfmwq  ,P,1/11/2024 7:15,0,1,,15.5,<0> ,52.56,<0> ,34.7,<0> ,98.5,<0> ,8,<0> ,2.54,<0> ,2.48,<3> ,,<-1> ,,,8.1,<0> ,16,<0> ,11.4,<0> 
gtmfmwq  ,P,1/11/2024 7:30,0,1,,15.5,<0> ,52.61,<0> ,34.7,<0> ,98.4,<0> ,8,<0> ,2.62,<0> ,2.56,<3> ,,<-1> ,,,8.1,<0> ,13,<0> ,9.2,<0> 
gtmfmwq  ,P,1/11/2024 7:45,0,1,,15.5,<0> ,52.63,<0> ,34.7,<0> ,97.9,<0> ,7.9,<0> ,2.68,<0> ,2.62,<3> ,,<-1> ,,,8.1,<0> ,10,<0> ,11.4,<0> 
gtmfmwq  ,P,1/11/2024 8:00,0,1,,15.5,<0> ,52.62,<0> ,34.7,<0> ,97.2,<0> ,7.9,<0> ,2.74,<0> ,2.68,<3> ,,<-1> ,,,8.1,<0> ,9,<0> ,11.3,<0> 
gtmfmwq  ,P,1/11/2024 8:15,0,1,,15.5,<0> ,52.54,<0> ,34.6,<0> ,95.5,<0> ,7.7,<0> ,2.78,<0> ,2.71,<3> ,,<-1> ,,,8.1,<0> ,10,<0> ,7.3,<0> 
gtmfmwq  ,P,1/11/2024 8:30,0,1,,15.5,<0> ,52.62,<0> ,34.7,<0> ,97.9,<0> ,7.9,<0> ,2.82,<0> ,2.75,<3> ,,<-1> ,,,8.1,<0> ,10,<0> ,16.2,<0> 
gtmfmwq  ,P,1/11/2024 8:45,0,1,,15.5,<0> ,52.48,<0> ,34.6,<0> ,98.6,<0> ,8,<0> ,2.85,<0> ,2.78,<3> ,,<-1> ,,,8.1,<0> ,13,<0> ,9,<0> 
gtmfmwq  ,P,1/11/2024 9:00,0,1,,15.4,<0> ,52.22,<0> ,34.4,<0> ,98.3,<0> ,8,<0> ,2.86,<0> ,2.79,<3> ,,<-1> ,,,8.1,<0> ,12,<0> ,9.4,<0> 
gtmfmwq  ,P,1/11/2024 9:15,0,1,,15.3,<0> ,51.15,<0> ,33.6,<0> ,97.4,<0> ,7.9,<0> ,2.86,<0> ,2.79,<3> ,,<-1> ,,,8,<0> ,13,<0> ,8.9,<0> 
gtmfmwq  ,P,1/11/2024 9:30,0,1,,15.2,<0> ,50.31,<0> ,33,<0> ,96.4,<0> ,7.9,<0> ,2.84,<0> ,2.76,<3> ,,<-1> ,,,8,<0> ,24,<0> ,9,<0> 
gtmfmwq  ,P,1/11/2024 9:45,0,1,,14.8,<0> ,47.55,<0> ,31,<0> ,94.1,<0> ,7.9,<0> ,2.81,<0> ,2.73,<3> ,,<-1> ,,,8,<0> ,16,<0> ,6.5,<0> 
gtmfmwq  ,P,1/11/2024 10:00,0,1,,14.8,<0> ,47.07,<0> ,30.6,<0> ,94.3,<0> ,7.9,<0> ,2.76,<0> ,2.68,<3> ,,<-1> ,,,8,<0> ,16,<0> ,5.5,<0> 
gtmfmwq  ,P,1/11/2024 10:15,0,1,,14.8,<0> ,46.99,<0> ,30.6,<0> ,94.5,<0> ,7.9,<0> ,2.72,<0> ,2.64,<3> ,,<-1> ,,,8,<0> ,15,<0> ,5.4,<0> 
gtmfmwq  ,P,1/11/2024 10:30,0,1,,14.7,<0> ,47.14,<0> ,30.7,<0> ,94.2,<0> ,7.9,<0> ,2.67,<0> ,2.59,<3> ,,<-1> ,,,8,<0> ,16,<0> ,4.5,<0> 
gtmfmwq  ,P,1/11/2024 10:45,0,1,,14.7,<0> ,47.09,<0> ,30.6,<0> ,94.4,<0> ,7.9,<0> ,2.62,<0> ,2.54,<3> ,,<-1> ,,,8,<0> ,11,<0> ,4,<0> 
gtmfmwq  ,P,1/11/2024 11:00,0,1,,14.7,<0> ,47.11,<0> ,30.7,<0> ,94.4,<0> ,7.9,<0> ,2.56,<0> ,2.48,<3> ,,<-1> ,,,8,<0> ,9,<0> ,3.6,<0> 
gtmfmwq  ,P,1/11/2024 11:15,0,1,,14.7,<0> ,47.12,<0> ,30.7,<0> ,94.5,<0> ,7.9,<0> ,2.5,<0> ,2.42,<3> ,,<-1> ,,,8,<0> ,8,<0> ,3.7,<0> 
gtmfmwq  ,P,1/11/2024 11:30,0,1,,14.8,<0> ,47.14,<0> ,30.7,<0> ,94.5,<0> ,7.9,<0> ,2.43,<0> ,2.36,<3> ,,<-1> ,,,8,<0> ,8,<0> ,3.6,<0> 
gtmfmwq  ,P,1/11/2024 11:45,0,1,,14.8,<0> ,47.13,<0> ,30.7,<0> ,94.7,<0> ,8,<0> ,2.37,<0> ,2.3,<3> ,,<-1> ,,,8,<0> ,7,<0> ,3.6,<0> 
gtmfmwq  ,P,1/11/2024 12:00,0,1,,14.9,<0> ,47.14,<0> ,30.7,<0> ,94.8,<0> ,7.9,<0> ,2.31,<0> ,2.24,<3> ,,<-1> ,,,8,<0> ,6,<0> ,3.5,<0> 
gtmfmwq  ,P,1/11/2024 12:15,0,1,,14.9,<0> ,47.09,<0> ,30.6,<0> ,94.8,<0> ,7.9,<0> ,2.25,<0> ,2.18,<3> ,,<-1> ,,,8,<0> ,5,<0> ,3.5,<0> 
gtmfmwq  ,P,1/11/2024 12:30,0,1,,15.1,<0> ,47.12,<0> ,30.7,<0> ,95.9,<0> ,8,<0> ,2.2,<0> ,2.13,<3> ,,<-1> ,,,8,<0> ,5,<0> ,3.1,<0> 
gtmfmwq  ,P,1/11/2024 12:45,0,1,,15.4,<0> ,47.07,<0> ,30.6,<0> ,95.3,<0> ,7.9,<0> ,2.15,<0> ,2.08,<3> ,,<-1> ,,,8,<0> ,6,<0> ,4,<0> 
gtmfmwq  ,P,1/11/2024 13:00,0,1,,15.3,<0> ,46.61,<0> ,30.3,<0> ,96.6,<0> ,8,<0> ,2.1,<0> ,2.04,<3> ,,<-1> ,,,8,<0> ,5,<0> ,4.3,<0> 
gtmfmwq  ,P,1/11/2024 13:15,0,1,,14.9,<0> ,47.13,<0> ,30.7,<0> ,94.8,<0> ,7.9,<0> ,2.04,<0> ,1.98,<3> ,,<-1> ,,,8,<0> ,6,<0> ,3.7,<0> 
gtmfmwq  ,P,1/11/2024 13:30,0,1,,14.9,<0> ,47.25,<0> ,30.8,<0> ,94.7,<0> ,7.9,<0> ,1.99,<0> ,1.93,<3> ,,<-1> ,,,8,<0> ,6,<0> ,4,<0> 
gtmfmwq  ,P,1/11/2024 13:45,0,1,,14.9,<0> ,47.15,<0> ,30.7,<0> ,95.4,<0> ,8,<0> ,1.94,<0> ,1.88,<3> ,,<-1> ,,,8,<0> ,5,<0> ,4.1,<0> 
gtmfmwq  ,P,1/11/2024 14:00,0,1,,14.9,<0> ,47.2,<0> ,30.7,<0> ,95.4,<0> ,8,<0> ,1.89,<0> ,1.83,<3> ,,<-1> ,,,8,<0> ,5,<0> ,4,<0> 
gtmfmwq  ,P,1/11/2024 14:15,0,1,,15,<0> ,47.18,<0> ,30.7,<0> ,95.7,<0> ,8,<0> ,1.84,<0> ,1.78,<3> ,,<-1> ,,,8,<0> ,5,<0> ,4,<0> 
gtmfmwq  ,P,1/11/2024 14:30,0,1,,15.2,<0> ,47.3,<0> ,30.8,<0> ,97.4,<0> ,8.1,<0> ,1.79,<0> ,1.73,<3> ,,<-1> ,,,8,<0> ,5,<0> ,4.1,<0> 
gtmfmwq  ,P,1/11/2024 14:45,0,1,,15.2,<0> ,47.58,<0> ,31,<0> ,98.4,<0> ,8.2,<0> ,1.74,<0> ,1.68,<3> ,,<-1> ,,,8,<0> ,5,<0> ,4.3,<0> 
gtmfmwq  ,P,1/11/2024 15:00,0,1,,15.2,<0> ,47.68,<0> ,31.1,<0> ,98.1,<0> ,8.1,<0> ,1.69,<0> ,1.63,<3> ,,<-1> ,,,8,<0> ,5,<0> ,4.3,<0> 
gtmfmwq  ,P,1/11/2024 15:15,0,1,,15.5,<0> ,47.87,<0> ,31.2,<0> ,100.3,<0> ,8.3,<0> ,1.64,<0> ,1.58,<3> ,,<-1> ,,,8,<0> ,5,<0> ,4.2,<0> 
gtmfmwq  ,P,1/11/2024 15:30,0,1,,15.4,<0> ,48.21,<0> ,31.5,<0> ,100.1,<0> ,8.3,<0> ,1.6,<0> ,1.55,<3> ,,<-1> ,,,8,<0> ,6,<0> ,4.2,<0> 
gtmfmwq  ,P,1/11/2024 15:45,0,1,,15.4,<0> ,48.67,<0> ,31.8,<0> ,100,<0> ,8.2,<0> ,1.56,<0> ,1.5,<3> ,,<-1> ,,,8,<0> ,9,<0> ,4.3,<0> 
gtmfmwq  ,P,1/11/2024 16:00,0,1,,15.7,<0> ,49.35,<0> ,32.3,<0> ,102,<0> ,8.3,<0> ,1.54,<0> ,1.49,<3> ,,<-1> ,,,8,<0> ,12,<0> ,7.2,<0> 
gtmfmwq  ,P,1/11/2024 16:15,0,1,,15.9,<0> ,50.5,<0> ,33.2,<0> ,103.3,<0> ,8.4,<0> ,1.53,<0> ,1.48,<3> ,,<-1> ,,,8.1,<0> ,15,<0> ,11,<0> 
gtmfmwq  ,P,1/11/2024 16:30,0,1,,16,<0> ,51.08,<0> ,33.6,<0> ,104.6,<0> ,8.4,<0> ,1.55,<0> ,1.49,<3> ,,<-1> ,,,8.1,<0> ,14,<0> ,7.7,<0> 
gtmfmwq  ,P,1/11/2024 16:45,0,1,,16.1,<0> ,51.08,<0> ,33.6,<0> ,104.9,<0> ,8.4,<0> ,1.58,<0> ,1.52,<3> ,,<-1> ,,,8.1,<0> ,13,<0> ,9.6,<0> 
gtmfmwq  ,P,1/11/2024 17:00,0,1,,16.1,<0> ,50.58,<0> ,33.2,<0> ,104.7,<0> ,8.4,<0> ,1.63,<0> ,1.57,<3> ,,<-1> ,,,8.1,<0> ,13,<0> ,9,<0> 
gtmfmwq  ,P,1/11/2024 17:15,0,1,,16.1,<0> ,50.31,<0> ,33,<0> ,104.3,<0> ,8.4,<0> ,1.68,<0> ,1.62,<3> ,,<-1> ,,,8.1,<0> ,13,<0> ,10.1,<0> 
gtmfmwq  ,P,1/11/2024 17:30,0,1,,16.1,<0> ,50.25,<0> ,33,<0> ,104.7,<0> ,8.4,<0> ,1.75,<0> ,1.7,<3> ,,<-1> ,,,8.1,<0> ,12,<0> ,9.8,<0> 
gtmfmwq  ,P,1/11/2024 17:45,0,1,,16.1,<0> ,50.22,<0> ,33,<0> ,104.8,<0> ,8.4,<0> ,1.81,<0> ,1.76,<3> ,,<-1> ,,,8.1,<0> ,13,<0> ,9.3,<0> 
gtmfmwq  ,P,1/11/2024 18:00,0,1,,16.1,<0> ,49.93,<0> ,32.7,<0> ,104.5,<0> ,8.4,<0> ,1.9,<0> ,1.84,<3> ,,<-1> ,,,8.1,<0> ,11,<0> ,10.8,<0> 
gtmfmwq  ,P,1/11/2024 18:15,0,1,,16.1,<0> ,49.78,<0> ,32.6,<0> ,104.4,<0> ,8.4,<0> ,1.97,<0> ,1.92,<3> ,,<-1> ,,,8.1,<0> ,11,<0> ,8.6,<0> 
gtmfmwq  ,P,1/11/2024 18:30,0,1,,16.1,<0> ,50.23,<0> ,33,<0> ,104.1,<0> ,8.4,<0> ,2.04,<0> ,1.98,<3> ,,<-1> ,,,8.1,<0> ,12,<0> ,8.3,<0> 
gtmfmwq  ,P,1/11/2024 18:45,0,1,,16.1,<0> ,50.58,<0> ,33.2,<0> ,104,<0> ,8.4,<0> ,2.1,<0> ,2.05,<3> ,,<-1> ,,,8.1,<0> ,12,<0> ,10.1,<0> 
gtmfmwq  ,P,1/11/2024 19:00,0,1,,16.1,<0> ,50.8,<0> ,33.4,<0> ,103.9,<0> ,8.4,<0> ,2.17,<0> ,2.12,<3> ,,<-1> ,,,8.1,<0> ,12,<0> ,10,<0> 
gtmfmwq  ,P,1/11/2024 19:15,0,1,,16,<0> ,50.87,<0> ,33.4,<0> ,103.6,<0> ,8.3,<0> ,2.24,<0> ,2.19,<3> ,,<-1> ,,,8.1,<0> ,10,<0> ,6.9,<0> 
gtmfmwq  ,P,1/11/2024 19:30,0,1,,16,<0> ,50.92,<0> ,33.5,<0> ,102.8,<0> ,8.3,<0> ,2.31,<0> ,2.26,<3> ,,<-1> ,,,8.1,<0> ,6,<0> ,6.2,<0> 
gtmfmwq  ,P,1/11/2024 19:45,0,1,,16,<0> ,50.99,<0> ,33.5,<0> ,101.1,<0> ,8.1,<0> ,2.37,<0> ,2.32,<3> ,,<-1> ,,,8.1,<0> ,5,<0> ,6.7,<0> 
gtmfmwq  ,P,1/11/2024 20:00,0,1,,16.1,<0> ,51.11,<0> ,33.6,<0> ,99.3,<0> ,8,<0> ,2.43,<0> ,2.38,<3> ,,<-1> ,,,8.1,<0> ,5,<0> ,8,<0> 
gtmfmwq  ,P,1/11/2024 20:15,0,1,,16,<0> ,50.98,<0> ,33.5,<0> ,102.4,<0> ,8.2,<0> ,2.48,<0> ,2.43,<3> ,,<-1> ,,,8.1,<0> ,4,<0> ,6,<0> 
gtmfmwq  ,P,1/11/2024 20:30,0,1,,16.1,<0> ,51.03,<0> ,33.5,<0> ,102.2,<0> ,8.2,<0> ,2.52,<0> ,2.46,<3> ,,<-1> ,,,8.1,<0> ,6,<0> ,6.3,<0> 
gtmfmwq  ,P,1/11/2024 20:45,0,1,,16,<0> ,50.96,<0> ,33.5,<0> ,102.8,<0> ,8.3,<0> ,2.55,<0> ,2.5,<3> ,,<-1> ,,,8.1,<0> ,6,<0> ,7.2,<0> 
gtmfmwq  ,P,1/11/2024 21:00,0,1,,16.1,<0> ,50.64,<0> ,33.3,<0> ,103.1,<0> ,8.3,<0> ,2.57,<0> ,2.52,<3> ,,<-1> ,,,8.1,<0> ,6,<0> ,7.9,<0> 
gtmfmwq  ,P,1/11/2024 21:15,0,1,,16,<0> ,50.21,<0> ,32.9,<0> ,102.9,<0> ,8.3,<0> ,2.58,<0> ,2.52,<3> ,,<-1> ,,,8.1,<0> ,12,<0> ,10.8,<0> 
gtmfmwq  ,P,1/11/2024 21:30,0,1,,16.1,<0> ,49.96,<0> ,32.8,<0> ,103,<0> ,8.3,<0> ,2.57,<0> ,2.51,<3> ,,<-1> ,,,8.1,<0> ,12,<0> ,8.6,<0> 
gtmfmwq  ,P,1/11/2024 21:45,0,1,,15.9,<0> ,49.68,<0> ,32.6,<0> ,102.4,<0> ,8.3,<0> ,2.54,<0> ,2.49,<3> ,,<-1> ,,,8.1,<0> ,10,<0> ,7.3,<0> 
gtmfmwq  ,P,1/11/2024 22:00,0,1,,15.7,<0> ,49.06,<0> ,32.1,<0> ,101.4,<0> ,8.3,<0> ,2.51,<0> ,2.46,<3> ,,<-1> ,,,8,<0> ,8,<0> ,6.6,<0> 
gtmfmwq  ,P,1/11/2024 22:15,0,1,,15.6,<0> ,48.71,<0> ,31.8,<0> ,101,<0> ,8.3,<0> ,2.47,<0> ,2.42,<3> ,,<-1> ,,,8,<0> ,7,<0> ,6.1,<0> 
gtmfmwq  ,P,1/11/2024 22:30,0,1,,15.5,<0> ,48.56,<0> ,31.7,<0> ,100.8,<0> ,8.3,<0> ,2.42,<0> ,2.37,<3> ,,<-1> ,,,8,<0> ,8,<0> ,6.7,<0> 
gtmfmwq  ,P,1/11/2024 22:45,0,1,,15.5,<0> ,48.32,<0> ,31.6,<0> ,100.5,<0> ,8.3,<0> ,2.38,<0> ,2.33,<3> ,,<-1> ,,,8,<0> ,9,<0> ,5.6,<0> 
gtmfmwq  ,P,1/11/2024 23:00,0,1,,15.4,<0> ,48.07,<0> ,31.4,<0> ,100.2,<0> ,8.3,<0> ,2.32,<0> ,2.27,<3> ,,<-1> ,,,8,<0> ,11,<0> ,6.2,<0> 
gtmfmwq  ,P,1/11/2024 23:15,0,1,,15.4,<0> ,47.95,<0> ,31.3,<0> ,99.9,<0> ,8.3,<0> ,2.27,<0> ,2.22,<3> ,,<-1> ,,,8,<0> ,9,<0> ,6.1,<0> 
gtmfmwq  ,P,1/11/2024 23:30,0,1,,15.4,<0> ,47.92,<0> ,31.3,<0> ,100,<0> ,8.3,<0> ,2.21,<0> ,2.16,<3> ,,<-1> ,,,8,<0> ,9,<0> ,6.8,<0> 
